Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
random = new java.util.Random(),Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:03,0.000s,PASSED
accountNumber = new java.lang.StringBuilder(),Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:03,0.000s,PASSED
"for ([i = 0, i < length, (i++)])",Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:03,0.015s,PASSED
return accountNumber.toString(),Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:03,0.000s,PASSED
random = new java.util.Random(),Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:03,0.000s,PASSED
accountNumber = new java.lang.StringBuilder(),Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:03,0.000s,PASSED
"for ([i = 0, i < length, (i++)])",Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:03,0.000s,PASSED
return accountNumber.toString(),Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:03,0.000s,PASSED
random = new java.util.Random(),Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:03,0.000s,PASSED
accountNumber = new java.lang.StringBuilder(),Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:03,0.000s,PASSED
"for ([i = 0, i < length, (i++)])",Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:03,0.000s,PASSED
return accountNumber.toString(),Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:03,0.000s,PASSED
isErrorPresent = true,Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:03,0.000s,PASSED
for (String nomorRekening : nomorRekeningList),Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:03,0.017s,PASSED
"fieldNomorRekening = findTestObject(""Master Data/Admin Sekolah/Akun Bank/Tambah Akun Bank/Set Text Nomor Rekening"")",Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:03,0.000s,PASSED
clearTextUntilEmpty(fieldNomorRekening),Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:03,0.000s,PASSED
attempt = 0,Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:03,0.000s,PASSED
while (attempt < maxAttempts),Chrome 131.0.0.0,,,01-01-2025 21:53:03,01-01-2025 21:53:04,1.170s,PASSED
"setText(fieldNomorRekening, nomorRekening)",Chrome 131.0.0.0,,,01-01-2025 21:53:04,01-01-2025 21:53:05,0.661s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Akun Bank/Tambah Akun Bank/Dropdown Kepemilikan""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:53:05,01-01-2025 21:53:05,0.335s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Akun Bank/Tambah Akun Bank/Pilih Dropdown Kepemilikan""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:53:05,01-01-2025 21:53:07,1.876s,PASSED
if (isErrorPresent),Chrome 131.0.0.0,,,01-01-2025 21:53:07,01-01-2025 21:53:07,0.000s,PASSED
else,Chrome 131.0.0.0,,,01-01-2025 21:53:07,01-01-2025 21:53:07,0.000s,PASSED
,,,,,,,
Test Cases/Master Data/Admin Sekolah/Master Data Akun Bank/Edit Akun Bank,Chrome 131.0.0.0,,,01-01-2025 21:53:07,01-01-2025 21:53:39,31.541s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,01-01-2025 21:53:07,01-01-2025 21:53:08,1.013s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,01-01-2025 21:53:08,01-01-2025 21:53:08,0.038s,PASSED
"navigateToUrl(""https://school-payment.digiform.co.id/login"")",Chrome 131.0.0.0,,,01-01-2025 21:53:08,01-01-2025 21:53:09,0.346s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""), ""admin.sekolah@gmail.com"")",Chrome 131.0.0.0,,,01-01-2025 21:53:09,01-01-2025 21:53:11,1.976s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""), ""Test1234"")",Chrome 131.0.0.0,,,01-01-2025 21:53:11,01-01-2025 21:53:11,0.601s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Button Submit""))",Chrome 131.0.0.0,,,01-01-2025 21:53:11,01-01-2025 21:53:12,0.311s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Tagihan/Master Data Menu""))",Chrome 131.0.0.0,,,01-01-2025 21:53:12,01-01-2025 21:53:13,1.872s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Akun Bank/Menu Akun Bank""))",Chrome 131.0.0.0,,,01-01-2025 21:53:13,01-01-2025 21:53:33,19.249s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Akun Bank/Edit Akun Bank/Button Action""))",Chrome 131.0.0.0,,,01-01-2025 21:53:33,01-01-2025 21:53:33,0.670s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Akun Bank/Edit Akun Bank/Button Edit""))",Chrome 131.0.0.0,,,01-01-2025 21:53:33,01-01-2025 21:53:34,0.539s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Akun Bank/Edit Akun Bank/Dropdown Akun Bank""))",Chrome 131.0.0.0,,,01-01-2025 21:53:34,01-01-2025 21:53:34,0.549s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Akun Bank/Edit Akun Bank/Value Dropdown Akun Bank""))",Chrome 131.0.0.0,,,01-01-2025 21:53:34,01-01-2025 21:53:35,0.531s,PASSED
"clearAndSetText(findTestObject(""Master Data/Admin Sekolah/Akun Bank/Edit Akun Bank/Field Nama Akun Bank""), generateRandomBankAccountName())",Chrome 131.0.0.0,,,01-01-2025 21:53:35,01-01-2025 21:53:35,0.000s,PASSED
"firstNames = [""Pandu"", ""Budi"", ""Siti"", ""Andi"", ""Joko"", ""Rina"", ""Ari"", ""Maya""]",Chrome 131.0.0.0,,,01-01-2025 21:53:35,01-01-2025 21:53:35,0.000s,PASSED
"lastNames = [""Wibisana"", ""Sari"", ""Pratama"", ""Santoso"", ""Putra"", ""Gunawan"", ""Sudarmaji"", ""Amir""]",Chrome 131.0.0.0,,,01-01-2025 21:53:35,01-01-2025 21:53:35,0.000s,PASSED
random = new java.util.Random(),Chrome 131.0.0.0,,,01-01-2025 21:53:35,01-01-2025 21:53:35,0.008s,PASSED
firstName = firstNames[random.nextInt(firstNames.size())],Chrome 131.0.0.0,,,01-01-2025 21:53:35,01-01-2025 21:53:35,0.000s,PASSED
lastName = lastNames[random.nextInt(lastNames.size())],Chrome 131.0.0.0,,,01-01-2025 21:53:35,01-01-2025 21:53:35,0.000s,PASSED
return ((firstName +  ) + lastName),Chrome 131.0.0.0,,,01-01-2025 21:53:35,01-01-2025 21:53:35,0.000s,PASSED
"sendKeys(testObject, Keys.chord(CONTROL, ""a""))",Chrome 131.0.0.0,,,01-01-2025 21:53:35,01-01-2025 21:53:35,0.336s,PASSED
"sendKeys(testObject, Keys.chord(BACK_SPACE))",Chrome 131.0.0.0,,,01-01-2025 21:53:35,01-01-2025 21:53:36,0.281s,PASSED
"setText(testObject, newText)",Chrome 131.0.0.0,,,01-01-2025 21:53:36,01-01-2025 21:53:36,0.588s,PASSED
"initialAccountNumber = generateRandomData(""64"", 10)",Chrome 131.0.0.0,,,01-01-2025 21:53:36,01-01-2025 21:53:36,0.004s,PASSED
random = new java.util.Random(),Chrome 131.0.0.0,,,01-01-2025 21:53:36,01-01-2025 21:53:36,0.001s,PASSED
result = prefix,Chrome 131.0.0.0,,,01-01-2025 21:53:36,01-01-2025 21:53:36,0.000s,PASSED
"for ([i = 0, i < length, (i++)])",Chrome 131.0.0.0,,,01-01-2025 21:53:36,01-01-2025 21:53:36,0.005s,PASSED
return result,Chrome 131.0.0.0,,,01-01-2025 21:53:36,01-01-2025 21:53:36,0.000s,PASSED
attempt = 0,Chrome 131.0.0.0,,,01-01-2025 21:53:36,01-01-2025 21:53:36,0.000s,PASSED
isSaved = false,Chrome 131.0.0.0,,,01-01-2025 21:53:36,01-01-2025 21:53:36,0.000s,PASSED
maxAttempts = 5,Chrome 131.0.0.0,,,01-01-2025 21:53:36,01-01-2025 21:53:36,0.001s,PASSED
while (!(isSaved) && attempt < maxAttempts),Chrome 131.0.0.0,,,01-01-2025 21:53:36,01-01-2025 21:53:36,0.037s,PASSED
"sendKeys(testObject, Keys.chord(CONTROL, ""a""))",Chrome 131.0.0.0,,,01-01-2025 21:53:36,01-01-2025 21:53:37,0.302s,PASSED
"sendKeys(testObject, Keys.chord(BACK_SPACE))",Chrome 131.0.0.0,,,01-01-2025 21:53:37,01-01-2025 21:53:37,0.293s,PASSED
"setText(testObject, newText)",Chrome 131.0.0.0,,,01-01-2025 21:53:37,01-01-2025 21:53:38,1.056s,PASSED
if (isSaved),Chrome 131.0.0.0,,,01-01-2025 21:53:38,01-01-2025 21:53:38,0.529s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,01-01-2025 21:53:38,01-01-2025 21:53:39,0.204s,PASSED
,,,,,,,
Test Cases/Master Data/Admin Sekolah/Master Data Kelas/Edit Kelas,Chrome 131.0.0.0,,,01-01-2025 21:53:39,01-01-2025 21:54:19,40.550s,PASSED
"openBrowser("""", CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:53:39,01-01-2025 21:53:40,0.809s,PASSED
"navigateToUrl(""https://school-payment.digiform.co.id/login"", CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:53:40,01-01-2025 21:54:10,30.269s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:10,01-01-2025 21:54:10,0.309s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""), ""admin.sekolah@gmail.com"", CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:10,01-01-2025 21:54:11,0.646s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:11,01-01-2025 21:54:11,0.304s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""), ""Test1234"", CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:11,01-01-2025 21:54:12,0.582s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Button Submit""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:12,01-01-2025 21:54:12,0.316s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/HomePageMenu/Sidebar Menu""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:12,01-01-2025 21:54:14,1.678s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/HomePageMenu/Sub Menu Kelas""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:14,01-01-2025 21:54:14,0.753s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Edit Kelas/Edit Kelas""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:14,01-01-2025 21:54:15,0.768s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Edit Kelas/Modal Edit/Unit/Pilih Unit""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:15,01-01-2025 21:54:16,0.623s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Edit Kelas/Modal Edit/Unit/Klik Unit""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:16,01-01-2025 21:54:16,0.507s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Edit Kelas/Modal Edit/Suffix/Edit Suffix""))",Chrome 131.0.0.0,,,01-01-2025 21:54:16,01-01-2025 21:54:17,0.299s,PASSED
"suffixArray = [""Laravel Beginner Course"", ""Laravel Advanced Guide"", ""PHP Crash Course"", ""Mastering Laravel with PHP"", ""Laravel for Beginners"", ""Full Stack PHP Development"", ""Backend Laravel Pro"", ""Laravel 4 With PHP"", ""PHP Framework Essentials"", ""Laravel API Development""]",Chrome 131.0.0.0,,,01-01-2025 21:54:17,01-01-2025 21:54:17,0.002s,PASSED
randomSuffix = suffixArray[Random().nextInt(length)],Chrome 131.0.0.0,,,01-01-2025 21:54:17,01-01-2025 21:54:17,0.002s,PASSED
"sendKeys(findTestObject(""Master Data/Admin Sekolah/Edit Kelas/Modal Edit/Suffix/Edit Suffix""), Keys.chord(CONTROL, ""a""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:17,01-01-2025 21:54:17,0.282s,PASSED
"sendKeys(findTestObject(""Master Data/Admin Sekolah/Edit Kelas/Modal Edit/Suffix/Edit Suffix""), Keys.chord(BACK_SPACE), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:17,01-01-2025 21:54:17,0.296s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:54:17,01-01-2025 21:54:18,1.004s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Edit Kelas/Modal Edit/Suffix/Edit Suffix""), randomSuffix, CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:18,01-01-2025 21:54:19,0.616s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Edit Kelas/Modal Edit/Simpan/Simpan Perubahan""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:19,01-01-2025 21:54:19,0.268s,PASSED
closeBrowser(CONTINUE_ON_FAILURE),Chrome 131.0.0.0,,,01-01-2025 21:54:19,01-01-2025 21:54:19,0.151s,PASSED
,,,,,,,
Test Cases/Master Data/Admin Sekolah/Master Data Kelas/Tambah Kelas,Chrome 131.0.0.0,,,01-01-2025 21:54:19,01-01-2025 21:54:31,11.312s,PASSED
"openBrowser("""", CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:19,01-01-2025 21:54:20,0.800s,PASSED
"navigateToUrl(""https://school-payment.digiform.co.id/login"")",Chrome 131.0.0.0,,,01-01-2025 21:54:20,01-01-2025 21:54:20,0.332s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:20,01-01-2025 21:54:22,1.531s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""), ""admin.sekolah@gmail.com"", CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:22,01-01-2025 21:54:23,0.591s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:23,01-01-2025 21:54:23,0.287s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""), ""Test1234"", CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:23,01-01-2025 21:54:23,0.563s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Button Submit""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:23,01-01-2025 21:54:24,0.288s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/HomePageMenu/Sidebar Menu""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:24,01-01-2025 21:54:25,1.576s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/HomePageMenu/Sub Menu Kelas""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:25,01-01-2025 21:54:26,0.749s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Tambah Kelas/Tambah Kelas""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:26,01-01-2025 21:54:27,0.759s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Tambah Kelas/Modal Tambah/Unit/Pilih Unit""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:27,01-01-2025 21:54:27,0.527s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Tambah Kelas/Modal Tambah/Unit/Klik Unit""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:27,01-01-2025 21:54:28,0.521s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Tambah Kelas/Modal Tambah/Prefix/Klik Prefix""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:28,01-01-2025 21:54:28,0.297s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Tambah Kelas/Modal Tambah/Prefix/Pilih Prefix""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:28,01-01-2025 21:54:29,0.528s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Tambah Kelas/Modal Tambah/Suffix/Input Suffix kelas""), ""PHP 4"", CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:29,01-01-2025 21:54:29,0.591s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Tambah Kelas/Modal Tambah/Jurusan/Klik Jurusan""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:29,01-01-2025 21:54:30,0.294s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Tambah Kelas/Modal Tambah/Jurusan/Pilih Jurusan""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:30,01-01-2025 21:54:30,0.522s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Tambah Kelas/Modal Tambah/Tambahkan/Tambah Data""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,01-01-2025 21:54:30,01-01-2025 21:54:30,0.312s,PASSED
closeBrowser(CONTINUE_ON_FAILURE),Chrome 131.0.0.0,,,01-01-2025 21:54:30,01-01-2025 21:54:31,0.184s,PASSED
,,,,,,,
Test Cases/Master Data/Admin Sekolah/Master Data Tahun Ajaran/Tambah Tahun Ajaran,Chrome 131.0.0.0,,,01-01-2025 21:54:31,01-01-2025 21:54:40,9.140s,PASSED
"openBrowser("""", OPTIONAL)",Chrome 131.0.0.0,,,01-01-2025 21:54:31,01-01-2025 21:54:32,0.896s,PASSED
"navigateToUrl(""https://school-payment.digiform.co.id/login"", OPTIONAL)",Chrome 131.0.0.0,,,01-01-2025 21:54:32,01-01-2025 21:54:32,0.333s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""), ""admin.sekolah@gmail.com"", OPTIONAL)",Chrome 131.0.0.0,,,01-01-2025 21:54:32,01-01-2025 21:54:34,1.939s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""), ""Test1234"", OPTIONAL)",Chrome 131.0.0.0,,,01-01-2025 21:54:34,01-01-2025 21:54:34,0.595s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Button Submit""), OPTIONAL)",Chrome 131.0.0.0,,,01-01-2025 21:54:34,01-01-2025 21:54:35,0.294s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Master Data Menu""), OPTIONAL)",Chrome 131.0.0.0,,,01-01-2025 21:54:35,01-01-2025 21:54:36,1.680s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Tahun Ajaran/Menu Tahun Ajaran""), OPTIONAL)",Chrome 131.0.0.0,,,01-01-2025 21:54:36,01-01-2025 21:54:37,0.816s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Tahun Ajaran/Button Tambah""), OPTIONAL)",Chrome 131.0.0.0,,,01-01-2025 21:54:37,01-01-2025 21:54:38,0.715s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Tahun Ajaran/Tahun Mulai/Dropdown Tahun Mulai""), OPTIONAL)",Chrome 131.0.0.0,,,01-01-2025 21:54:38,01-01-2025 21:54:39,0.773s,PASSED
"dynamicXPath = createDynamicXPath(""10"")",Chrome 131.0.0.0,,,01-01-2025 21:54:39,01-01-2025 21:54:39,0.000s,PASSED
"return ((//div[@class='mt-2 grid grid-cols-7']//p[text()=' + date) + ' and contains(@class, 'cursor-pointer')])",Chrome 131.0.0.0,,,01-01-2025 21:54:39,01-01-2025 21:54:39,0.000s,PASSED
"dynamicTestObject = TestObject().addProperty(""xpath"", EQUALS, dynamicXPath)",Chrome 131.0.0.0,,,01-01-2025 21:54:39,01-01-2025 21:54:39,0.019s,PASSED
"click(dynamicTestObject, OPTIONAL)",Chrome 131.0.0.0,,,01-01-2025 21:54:39,01-01-2025 21:54:39,0.516s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Tahun Ajaran/Button Submit Tahun Ajaran""), OPTIONAL)",Chrome 131.0.0.0,,,01-01-2025 21:54:39,01-01-2025 21:54:40,0.320s,PASSED
closeBrowser(OPTIONAL),Chrome 131.0.0.0,,,01-01-2025 21:54:40,01-01-2025 21:54:40,0.151s,PASSED
,,,,,,,
Test Cases/Master Data/Admin Sekolah/Master Data Tahun Ajaran/Edit Tahun Ajaran,Chrome 131.0.0.0,,,01-01-2025 21:54:40,01-01-2025 21:55:42,1m - 2.010s,PASSED
"openBrowser("""", OPTIONAL)",Chrome 131.0.0.0,,,01-01-2025 21:54:40,01-01-2025 21:54:41,0.926s,PASSED
