Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Field Cari Kelas""), ""XI IPA"")",Chrome 131.0.0.0,,,01-01-2025 22:00:29,01-01-2025 22:00:30,0.555s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Pilih Kelas""))",Chrome 131.0.0.0,,,01-01-2025 22:00:30,01-01-2025 22:00:30,0.285s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Field Nama/Klik Field Nama""), ""Candra"")",Chrome 131.0.0.0,,,01-01-2025 22:00:30,01-01-2025 22:00:31,0.596s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Field Nama/Klik Hasil Cari Siswa""))",Chrome 131.0.0.0,,,01-01-2025 22:00:31,01-01-2025 22:00:32,1.546s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tombol Terapkan/Klik Tombol Terapkan""))",Chrome 131.0.0.0,,,01-01-2025 22:00:32,01-01-2025 22:00:33,0.382s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 22:00:33,01-01-2025 22:00:34,1.014s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Nama tagihan""))",Chrome 131.0.0.0,"Ascending
",,01-01-2025 22:00:34,01-01-2025 22:00:34,0.318s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Nama tagihan""))",Chrome 131.0.0.0,Descending,,01-01-2025 22:00:34,01-01-2025 22:00:35,0.811s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 22:00:35,01-01-2025 22:00:36,1.008s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Tipe Tagihan""))",Chrome 131.0.0.0,Non-Reguler,,01-01-2025 22:00:36,01-01-2025 22:00:36,0.325s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Tipe Tagihan""))",Chrome 131.0.0.0,Reguler,,01-01-2025 22:00:36,01-01-2025 22:00:37,0.773s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 22:00:37,01-01-2025 22:00:38,1.011s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Total Tagihan""))",Chrome 131.0.0.0,Cheapest,,01-01-2025 22:00:38,01-01-2025 22:00:38,0.332s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Total Tagihan""))",Chrome 131.0.0.0,Most Expensive,,01-01-2025 22:00:38,01-01-2025 22:00:39,0.773s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,01-01-2025 22:00:39,01-01-2025 22:00:39,0.173s,PASSED
,,,,,,,
Test Cases/Master Tagihan/Admin Sekolah/Master Tagihan Pembayaran Per Siswa/Edit Tagihan Persiswa,Chrome 131.0.0.0,,,01-01-2025 22:00:39,01-01-2025 22:00:58,18.962s,PASSED
min = 1000000,Chrome 131.0.0.0,,,01-01-2025 22:00:40,01-01-2025 22:00:40,0.000s,PASSED
max = 15000000,Chrome 131.0.0.0,,,01-01-2025 22:00:40,01-01-2025 22:00:40,0.000s,PASSED
"randomNumber = generateRandomNumber(min, max)",Chrome 131.0.0.0,,,01-01-2025 22:00:40,01-01-2025 22:00:40,0.008s,PASSED
return ((java.lang.Math.random() * ((max - min) + 1)) as int + min),Chrome 131.0.0.0,,,01-01-2025 22:00:40,01-01-2025 22:00:40,0.026s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,01-01-2025 22:00:40,01-01-2025 22:00:40,0.926s,PASSED
"navigateToUrl(""https://school-payment.digiform.co.id/login"")",Chrome 131.0.0.0,,,01-01-2025 22:00:40,01-01-2025 22:00:41,0.327s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""), ""admin.sekolah@gmail.com"")",Chrome 131.0.0.0,,,01-01-2025 22:00:41,01-01-2025 22:00:43,1.871s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""), ""Test1234"")",Chrome 131.0.0.0,,,01-01-2025 22:00:43,01-01-2025 22:00:43,0.578s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Button Submit""))",Chrome 131.0.0.0,,,01-01-2025 22:00:43,01-01-2025 22:00:44,0.306s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 22:00:44,01-01-2025 22:00:45,1.004s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Menu Tagihan""))",Chrome 131.0.0.0,,,01-01-2025 22:00:45,01-01-2025 22:00:46,1.047s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub-Menu Tagihan Persiswa""))",Chrome 131.0.0.0,,,01-01-2025 22:00:46,01-01-2025 22:00:46,0.723s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Unit/Klik Dropdown""))",Chrome 131.0.0.0,,,01-01-2025 22:00:46,01-01-2025 22:00:47,0.500s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Unit/Pilih Value Unit""))",Chrome 131.0.0.0,,,01-01-2025 22:00:47,01-01-2025 22:00:47,0.489s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Dropdown Kelas""))",Chrome 131.0.0.0,,,01-01-2025 22:00:47,01-01-2025 22:00:48,0.298s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Field Cari Kelas""), ""XI IPA"")",Chrome 131.0.0.0,,,01-01-2025 22:00:48,01-01-2025 22:00:48,0.794s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Pilih Kelas""))",Chrome 131.0.0.0,,,01-01-2025 22:00:48,01-01-2025 22:00:49,0.290s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By NIS/Klik Dropdown Nama""))",Chrome 131.0.0.0,,,01-01-2025 22:00:49,01-01-2025 22:00:49,0.301s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By NIS/Klik NIS""))",Chrome 131.0.0.0,,,01-01-2025 22:00:49,01-01-2025 22:00:50,0.504s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Field Nama/Klik Field Nama""), ""2024"")",Chrome 131.0.0.0,,,01-01-2025 22:00:50,01-01-2025 22:00:50,0.566s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Field Nama/Edit Tagihannya""))",Chrome 131.0.0.0,,,01-01-2025 22:00:50,01-01-2025 22:00:52,1.649s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tombol Terapkan/Klik Tombol Terapkan""))",Chrome 131.0.0.0,,,01-01-2025 22:00:52,01-01-2025 22:00:52,0.381s,PASSED
delay(2),Chrome 131.0.0.0,,,01-01-2025 22:00:52,01-01-2025 22:00:54,2.008s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Klik Tri Dots Icon""))",Chrome 131.0.0.0,,,01-01-2025 22:00:54,01-01-2025 22:00:54,0.320s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Klik Edit""))",Chrome 131.0.0.0,,,01-01-2025 22:00:54,01-01-2025 22:00:55,0.512s,PASSED
"sendKeys(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Nama Tagihan""), Keys.chord(CONTROL, ""a""))",Chrome 131.0.0.0,,,01-01-2025 22:00:55,01-01-2025 22:00:56,0.624s,PASSED
"sendKeys(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Nama Tagihan""), Keys.chord(BACK_SPACE))",Chrome 131.0.0.0,,,01-01-2025 22:00:56,01-01-2025 22:00:56,0.281s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Nama Tagihan""), ""tagihan pempek goreng"")",Chrome 131.0.0.0,,,01-01-2025 22:00:56,01-01-2025 22:00:56,0.608s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Total Tagihan""))",Chrome 131.0.0.0,,,01-01-2025 22:00:56,01-01-2025 22:00:57,0.298s,PASSED
"sendKeys(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Total Tagihan""), Keys.chord(CONTROL, ""a""))",Chrome 131.0.0.0,,,01-01-2025 22:00:57,01-01-2025 22:00:57,0.262s,PASSED
"sendKeys(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Total Tagihan""), Keys.chord(BACK_SPACE))",Chrome 131.0.0.0,,,01-01-2025 22:00:57,01-01-2025 22:00:57,0.262s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Total Tagihan""), randomNumber.toString())",Chrome 131.0.0.0,,,01-01-2025 22:00:57,01-01-2025 22:00:58,0.570s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Tombol Simpan Tagihan/Tombol Simpan""))",Chrome 131.0.0.0,,,01-01-2025 22:00:58,01-01-2025 22:00:58,0.321s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,01-01-2025 22:00:58,01-01-2025 22:00:58,0.178s,PASSED
,,,,,,,
Test Cases/Master Tagihan/Admin Sekolah/Master Tagihan Pembayaran Per Siswa/Delete Tagihan Persiswa,Chrome 131.0.0.0,,,01-01-2025 22:00:58,01-01-2025 22:01:44,45.206s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,01-01-2025 22:00:58,01-01-2025 22:00:59,0.887s,PASSED
"navigateToUrl(""https://school-payment.digiform.co.id/login"")",Chrome 131.0.0.0,,,01-01-2025 22:00:59,01-01-2025 22:01:00,0.318s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""))",Chrome 131.0.0.0,,,01-01-2025 22:01:00,01-01-2025 22:01:01,1.558s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""), ""admin.sekolah@gmail.com"")",Chrome 131.0.0.0,,,01-01-2025 22:01:01,01-01-2025 22:01:02,0.585s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 22:01:02,01-01-2025 22:01:03,1.021s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""))",Chrome 131.0.0.0,,,01-01-2025 22:01:03,01-01-2025 22:01:03,0.295s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""), ""Test1234"")",Chrome 131.0.0.0,,,01-01-2025 22:01:03,01-01-2025 22:01:04,0.566s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 22:01:04,01-01-2025 22:01:05,1.007s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Button Submit""))",Chrome 131.0.0.0,,,01-01-2025 22:01:05,01-01-2025 22:01:05,0.294s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 22:01:05,01-01-2025 22:01:06,1.008s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Menu Tagihan""))",Chrome 131.0.0.0,,,01-01-2025 22:01:06,01-01-2025 22:01:26,20.029s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 22:01:26,01-01-2025 22:01:27,1.023s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub-Menu Tagihan Persiswa""))",Chrome 131.0.0.0,,,01-01-2025 22:01:27,01-01-2025 22:01:27,0.301s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 22:01:27,01-01-2025 22:01:28,1.006s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Unit/Klik Dropdown""))",Chrome 131.0.0.0,,,01-01-2025 22:01:28,01-01-2025 22:01:29,0.280s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 22:01:29,01-01-2025 22:01:30,1.006s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Unit/Pilih Value Unit""))",Chrome 131.0.0.0,,,01-01-2025 22:01:30,01-01-2025 22:01:30,0.293s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 22:01:30,01-01-2025 22:01:31,1.016s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Dropdown Kelas""))",Chrome 131.0.0.0,,,01-01-2025 22:01:31,01-01-2025 22:01:31,0.302s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 22:01:31,01-01-2025 22:01:32,1.010s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Field Cari Kelas""))",Chrome 131.0.0.0,,,01-01-2025 22:01:32,01-01-2025 22:01:33,0.297s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 22:01:33,01-01-2025 22:01:34,1.015s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Field Cari Kelas""), ""XI IPA"")",Chrome 131.0.0.0,,,01-01-2025 22:01:34,01-01-2025 22:01:34,0.557s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Pilih Kelas""))",Chrome 131.0.0.0,,,01-01-2025 22:01:34,01-01-2025 22:01:34,0.282s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 22:01:34,01-01-2025 22:01:35,1.013s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By NIS/Klik Dropdown Nama""))",Chrome 131.0.0.0,,,01-01-2025 22:01:35,01-01-2025 22:01:36,0.281s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By NIS/Klik NIS""))",Chrome 131.0.0.0,,,01-01-2025 22:01:36,01-01-2025 22:01:36,0.505s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 22:01:36,01-01-2025 22:01:37,1.010s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Field Nama/Klik Field Nama""))",Chrome 131.0.0.0,,,01-01-2025 22:01:37,01-01-2025 22:01:37,0.290s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Field Nama/Klik Field Nama""), ""2024"")",Chrome 131.0.0.0,,,01-01-2025 22:01:37,01-01-2025 22:01:38,0.549s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By NIS/Pilih Value NIS""))",Chrome 131.0.0.0,"bisa diganti value nya (ex: isinya sekarang [2] tinggal ubah ke [1] atau yang lainnya
",,01-01-2025 22:01:38,01-01-2025 22:01:40,1.647s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 22:01:40,01-01-2025 22:01:41,1.004s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tombol Terapkan/Klik Tombol Terapkan""))",Chrome 131.0.0.0,,,01-01-2025 22:01:41,01-01-2025 22:01:41,0.383s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 22:01:41,01-01-2025 22:01:42,1.009s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Hapus Tagihan PerSiswa/Tridots Untuk Hapus""))",Chrome 131.0.0.0,,,01-01-2025 22:01:42,01-01-2025 22:01:42,0.297s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Hapus Tagihan PerSiswa/Option Hapus""))",Chrome 131.0.0.0,,,01-01-2025 22:01:42,01-01-2025 22:01:43,0.524s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Hapus Tagihan PerSiswa/Hapus Data""))",Chrome 131.0.0.0,,,01-01-2025 22:01:43,01-01-2025 22:01:43,0.525s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,01-01-2025 22:01:43,01-01-2025 22:01:44,0.165s,PASSED
,,,,,,,
Test Cases/Master Tagihan/Admin Sekolah/Master Tagihan Pembayaran Siswa/Search Siswa,Chrome 131.0.0.0,,,01-01-2025 22:01:44,01-01-2025 22:01:54,10.528s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,01-01-2025 22:01:44,01-01-2025 22:01:44,0.851s,PASSED
"navigateToUrl(""https://school-payment.digiform.co.id/login"")",Chrome 131.0.0.0,,,01-01-2025 22:01:44,01-01-2025 22:01:45,0.335s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,01-01-2025 22:01:45,01-01-2025 22:01:45,0.074s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""))",Chrome 131.0.0.0,,,01-01-2025 22:01:45,01-01-2025 22:01:46,1.416s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""), ""admin.sekolah@gmail.com"")",Chrome 131.0.0.0,,,01-01-2025 22:01:46,01-01-2025 22:01:47,0.629s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""))",Chrome 131.0.0.0,,,01-01-2025 22:01:47,01-01-2025 22:01:47,0.287s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""), ""Test1234"")",Chrome 131.0.0.0,,,01-01-2025 22:01:47,01-01-2025 22:01:48,0.549s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Button Submit""))",Chrome 131.0.0.0,,,01-01-2025 22:01:48,01-01-2025 22:01:48,0.314s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Menu Tagihan""))",Chrome 131.0.0.0,,,01-01-2025 22:01:48,01-01-2025 22:01:50,1.679s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Pembayaran Siswa""))",Chrome 131.0.0.0,,,01-01-2025 22:01:50,01-01-2025 22:01:50,0.732s,PASSED
