Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By NIS/Klik Dropdown Nama""))",Chrome 131.0.0.0,,,01-01-2025 21:12:28,01-01-2025 21:12:29,0.286s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By NIS/Klik NIS""))",Chrome 131.0.0.0,,,01-01-2025 21:12:29,01-01-2025 21:12:29,0.522s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Field Nama/Klik Field Nama""))",Chrome 131.0.0.0,,,01-01-2025 21:12:29,01-01-2025 21:12:30,0.504s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:12:30,01-01-2025 21:12:31,1.004s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Field Nama/Klik Field Nama""), ""2024"")",Chrome 131.0.0.0,,,01-01-2025 21:12:31,01-01-2025 21:12:31,0.579s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By NIS/Pilih Value NIS""))",Chrome 131.0.0.0,,,01-01-2025 21:12:31,01-01-2025 21:12:33,1.641s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:12:33,01-01-2025 21:12:34,1.004s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tombol Terapkan/Klik Tombol Terapkan""))",Chrome 131.0.0.0,,,01-01-2025 21:12:34,01-01-2025 21:12:34,0.299s,PASSED
delay(3),Chrome 131.0.0.0,,,01-01-2025 21:12:34,01-01-2025 21:12:37,3.009s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,01-01-2025 21:12:37,01-01-2025 21:12:37,0.138s,PASSED
,,,,,,,
Test Cases/Master Tagihan/Admin Sekolah/Master Tagihan Pembayaran Per Siswa/Sorting Table Tagihan Persiswa,Chrome 131.0.0.0,,,01-01-2025 21:12:37,01-01-2025 21:13:23,46.057s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,01-01-2025 21:12:37,01-01-2025 21:12:38,0.771s,PASSED
"navigateToUrl(""https://school-payment.digiform.co.id/login"")",Chrome 131.0.0.0,,,01-01-2025 21:12:38,01-01-2025 21:12:38,0.303s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""))",Chrome 131.0.0.0,,,01-01-2025 21:12:38,01-01-2025 21:12:40,1.515s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""), ""admin.sekolah@gmail.com"")",Chrome 131.0.0.0,,,01-01-2025 21:12:40,01-01-2025 21:12:41,0.572s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:12:41,01-01-2025 21:12:42,1.015s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""))",Chrome 131.0.0.0,,,01-01-2025 21:12:42,01-01-2025 21:12:42,0.282s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""), ""Test1234"")",Chrome 131.0.0.0,,,01-01-2025 21:12:42,01-01-2025 21:12:42,0.539s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:12:42,01-01-2025 21:12:43,1.008s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Button Submit""))",Chrome 131.0.0.0,,,01-01-2025 21:12:43,01-01-2025 21:12:44,0.278s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:12:44,01-01-2025 21:12:45,1.007s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Menu Tagihan""))",Chrome 131.0.0.0,,,01-01-2025 21:12:45,01-01-2025 21:13:06,21.470s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:13:06,01-01-2025 21:13:07,1.018s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub-Menu Tagihan Persiswa""))",Chrome 131.0.0.0,,,01-01-2025 21:13:07,01-01-2025 21:13:07,0.273s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:13:07,01-01-2025 21:13:08,1.017s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Unit/Klik Dropdown""))",Chrome 131.0.0.0,,,01-01-2025 21:13:08,01-01-2025 21:13:09,0.267s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:13:09,01-01-2025 21:13:10,1.013s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Unit/Pilih Value Unit""))",Chrome 131.0.0.0,,,01-01-2025 21:13:10,01-01-2025 21:13:10,0.277s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:13:10,01-01-2025 21:13:11,1.018s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Dropdown Kelas""))",Chrome 131.0.0.0,,,01-01-2025 21:13:11,01-01-2025 21:13:11,0.264s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:13:11,01-01-2025 21:13:12,1.016s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Field Cari Kelas""))",Chrome 131.0.0.0,,,01-01-2025 21:13:12,01-01-2025 21:13:13,0.267s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:13:13,01-01-2025 21:13:14,1.016s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Field Cari Kelas""), ""XI IPA"")",Chrome 131.0.0.0,,,01-01-2025 21:13:14,01-01-2025 21:13:14,0.515s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Pilih Kelas""))",Chrome 131.0.0.0,,,01-01-2025 21:13:14,01-01-2025 21:13:14,0.263s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Field Nama/Klik Field Nama""), ""Candra"")",Chrome 131.0.0.0,,,01-01-2025 21:13:14,01-01-2025 21:13:15,0.537s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Field Nama/Klik Hasil Cari Siswa""))",Chrome 131.0.0.0,,,01-01-2025 21:13:15,01-01-2025 21:13:16,1.565s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tombol Terapkan/Klik Tombol Terapkan""))",Chrome 131.0.0.0,,,01-01-2025 21:13:16,01-01-2025 21:13:17,0.335s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:13:17,01-01-2025 21:13:18,1.016s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Nama tagihan""))",Chrome 131.0.0.0,"Ascending
",,01-01-2025 21:13:18,01-01-2025 21:13:18,0.303s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Nama tagihan""))",Chrome 131.0.0.0,Descending,,01-01-2025 21:13:18,01-01-2025 21:13:19,0.778s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:13:19,01-01-2025 21:13:20,1.008s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Tipe Tagihan""))",Chrome 131.0.0.0,Non-Reguler,,01-01-2025 21:13:20,01-01-2025 21:13:20,0.281s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Tipe Tagihan""))",Chrome 131.0.0.0,Reguler,,01-01-2025 21:13:20,01-01-2025 21:13:21,0.839s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:13:21,01-01-2025 21:13:22,1.008s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Total Tagihan""))",Chrome 131.0.0.0,Cheapest,,01-01-2025 21:13:22,01-01-2025 21:13:22,0.290s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Total Tagihan""))",Chrome 131.0.0.0,Most Expensive,,01-01-2025 21:13:22,01-01-2025 21:13:23,0.874s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,01-01-2025 21:13:23,01-01-2025 21:13:23,0.141s,PASSED
,,,,,,,
Test Cases/Master Tagihan/Admin Sekolah/Master Tagihan Pembayaran Per Siswa/Edit Tagihan Persiswa,Chrome 131.0.0.0,,,01-01-2025 21:13:23,01-01-2025 21:13:41,17.891s,PASSED
min = 1000000,Chrome 131.0.0.0,,,01-01-2025 21:13:23,01-01-2025 21:13:23,0.001s,PASSED
max = 15000000,Chrome 131.0.0.0,,,01-01-2025 21:13:23,01-01-2025 21:13:23,0.000s,PASSED
"randomNumber = generateRandomNumber(min, max)",Chrome 131.0.0.0,,,01-01-2025 21:13:23,01-01-2025 21:13:23,0.005s,PASSED
return ((java.lang.Math.random() * ((max - min) + 1)) as int + min),Chrome 131.0.0.0,,,01-01-2025 21:13:23,01-01-2025 21:13:23,0.025s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,01-01-2025 21:13:23,01-01-2025 21:13:24,0.762s,PASSED
"navigateToUrl(""https://school-payment.digiform.co.id/login"")",Chrome 131.0.0.0,,,01-01-2025 21:13:24,01-01-2025 21:13:24,0.295s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""), ""admin.sekolah@gmail.com"")",Chrome 131.0.0.0,,,01-01-2025 21:13:24,01-01-2025 21:13:26,1.814s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""), ""Test1234"")",Chrome 131.0.0.0,,,01-01-2025 21:13:26,01-01-2025 21:13:27,0.515s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Button Submit""))",Chrome 131.0.0.0,,,01-01-2025 21:13:27,01-01-2025 21:13:27,0.266s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:13:27,01-01-2025 21:13:28,1.010s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Menu Tagihan""))",Chrome 131.0.0.0,,,01-01-2025 21:13:28,01-01-2025 21:13:29,0.999s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub-Menu Tagihan Persiswa""))",Chrome 131.0.0.0,,,01-01-2025 21:13:29,01-01-2025 21:13:30,0.713s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Unit/Klik Dropdown""))",Chrome 131.0.0.0,,,01-01-2025 21:13:30,01-01-2025 21:13:30,0.493s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Unit/Pilih Value Unit""))",Chrome 131.0.0.0,,,01-01-2025 21:13:30,01-01-2025 21:13:31,0.479s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Dropdown Kelas""))",Chrome 131.0.0.0,,,01-01-2025 21:13:31,01-01-2025 21:13:31,0.262s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Field Cari Kelas""), ""XI IPA"")",Chrome 131.0.0.0,,,01-01-2025 21:13:31,01-01-2025 21:13:32,0.740s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Pilih Kelas""))",Chrome 131.0.0.0,,,01-01-2025 21:13:32,01-01-2025 21:13:32,0.266s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By NIS/Klik Dropdown Nama""))",Chrome 131.0.0.0,,,01-01-2025 21:13:32,01-01-2025 21:13:32,0.261s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By NIS/Klik NIS""))",Chrome 131.0.0.0,,,01-01-2025 21:13:32,01-01-2025 21:13:33,0.486s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Field Nama/Klik Field Nama""), ""2024"")",Chrome 131.0.0.0,,,01-01-2025 21:13:33,01-01-2025 21:13:33,0.509s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Field Nama/Edit Tagihannya""))",Chrome 131.0.0.0,,,01-01-2025 21:13:33,01-01-2025 21:13:35,1.645s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tombol Terapkan/Klik Tombol Terapkan""))",Chrome 131.0.0.0,,,01-01-2025 21:13:35,01-01-2025 21:13:35,0.349s,PASSED
delay(2),Chrome 131.0.0.0,,,01-01-2025 21:13:35,01-01-2025 21:13:37,2.006s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Klik Tri Dots Icon""))",Chrome 131.0.0.0,,,01-01-2025 21:13:37,01-01-2025 21:13:38,0.279s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Klik Edit""))",Chrome 131.0.0.0,,,01-01-2025 21:13:38,01-01-2025 21:13:38,0.493s,PASSED
"sendKeys(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Nama Tagihan""), Keys.chord(CONTROL, ""a""))",Chrome 131.0.0.0,,,01-01-2025 21:13:38,01-01-2025 21:13:39,0.623s,PASSED
"sendKeys(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Nama Tagihan""), Keys.chord(BACK_SPACE))",Chrome 131.0.0.0,,,01-01-2025 21:13:39,01-01-2025 21:13:39,0.261s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Nama Tagihan""), ""tagihan pempek goreng"")",Chrome 131.0.0.0,,,01-01-2025 21:13:39,01-01-2025 21:13:40,0.540s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Total Tagihan""))",Chrome 131.0.0.0,,,01-01-2025 21:13:40,01-01-2025 21:13:40,0.271s,PASSED
"sendKeys(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Total Tagihan""), Keys.chord(CONTROL, ""a""))",Chrome 131.0.0.0,,,01-01-2025 21:13:40,01-01-2025 21:13:40,0.258s,PASSED
"sendKeys(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Total Tagihan""), Keys.chord(BACK_SPACE))",Chrome 131.0.0.0,,,01-01-2025 21:13:40,01-01-2025 21:13:40,0.251s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Total Tagihan""), randomNumber.toString())",Chrome 131.0.0.0,,,01-01-2025 21:13:40,01-01-2025 21:13:41,0.505s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Tombol Simpan Tagihan/Tombol Simpan""))",Chrome 131.0.0.0,,,01-01-2025 21:13:41,01-01-2025 21:13:41,0.282s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,01-01-2025 21:13:41,01-01-2025 21:13:41,0.124s,PASSED
,,,,,,,
Test Cases/Master Tagihan/Admin Sekolah/Master Tagihan Pembayaran Per Siswa/Delete Tagihan Persiswa,Chrome 131.0.0.0,,,01-01-2025 21:13:41,01-01-2025 21:14:26,44.714s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,01-01-2025 21:13:41,01-01-2025 21:13:42,0.747s,PASSED
"navigateToUrl(""https://school-payment.digiform.co.id/login"")",Chrome 131.0.0.0,,,01-01-2025 21:13:42,01-01-2025 21:14:02,19.795s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""))",Chrome 131.0.0.0,,,01-01-2025 21:14:02,01-01-2025 21:14:03,1.512s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""), ""admin.sekolah@gmail.com"")",Chrome 131.0.0.0,,,01-01-2025 21:14:03,01-01-2025 21:14:04,0.552s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:14:04,01-01-2025 21:14:05,1.006s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""))",Chrome 131.0.0.0,,,01-01-2025 21:14:05,01-01-2025 21:14:05,0.279s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""), ""Test1234"")",Chrome 131.0.0.0,,,01-01-2025 21:14:05,01-01-2025 21:14:06,0.538s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:14:06,01-01-2025 21:14:07,1.009s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Button Submit""))",Chrome 131.0.0.0,,,01-01-2025 21:14:07,01-01-2025 21:14:07,0.271s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:14:07,01-01-2025 21:14:08,1.014s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Menu Tagihan""))",Chrome 131.0.0.0,,,01-01-2025 21:14:08,01-01-2025 21:14:09,0.699s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:14:09,01-01-2025 21:14:10,1.013s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub-Menu Tagihan Persiswa""))",Chrome 131.0.0.0,,,01-01-2025 21:14:10,01-01-2025 21:14:10,0.273s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:14:10,01-01-2025 21:14:11,1.008s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Unit/Klik Dropdown""))",Chrome 131.0.0.0,,,01-01-2025 21:14:11,01-01-2025 21:14:11,0.278s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:14:11,01-01-2025 21:14:12,1.008s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Unit/Pilih Value Unit""))",Chrome 131.0.0.0,,,01-01-2025 21:14:12,01-01-2025 21:14:13,0.273s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:14:13,01-01-2025 21:14:14,1.011s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Dropdown Kelas""))",Chrome 131.0.0.0,,,01-01-2025 21:14:14,01-01-2025 21:14:14,0.276s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:14:14,01-01-2025 21:14:15,1.015s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Field Cari Kelas""))",Chrome 131.0.0.0,,,01-01-2025 21:14:15,01-01-2025 21:14:15,0.275s,PASSED
delay(1),Chrome 131.0.0.0,,,01-01-2025 21:14:15,01-01-2025 21:14:16,1.015s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Field Cari Kelas""), ""XI IPA"")",Chrome 131.0.0.0,,,01-01-2025 21:14:16,01-01-2025 21:14:17,0.511s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Pilih Kelas""))",Chrome 131.0.0.0,,,01-01-2025 21:14:17,01-01-2025 21:14:17,0.264s,PASSED
