Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""))",Chrome 131.0.0.0,,,11-12-2024 11:06:02,11-12-2024 11:06:02,0.314s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""), ""Test1234"")",Chrome 131.0.0.0,,,11-12-2024 11:06:02,11-12-2024 11:06:03,0.580s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:03,11-12-2024 11:06:04,1.018s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Button Submit""))",Chrome 131.0.0.0,,,11-12-2024 11:06:04,11-12-2024 11:06:04,0.313s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:04,11-12-2024 11:06:05,1.013s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Menu Tagihan""))",Chrome 131.0.0.0,,,11-12-2024 11:06:05,11-12-2024 11:06:06,0.869s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:06,11-12-2024 11:06:07,1.010s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub-Menu Tagihan Persiswa""))",Chrome 131.0.0.0,,,11-12-2024 11:06:07,11-12-2024 11:06:07,0.367s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:07,11-12-2024 11:06:08,1.012s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Unit/Klik Dropdown""))",Chrome 131.0.0.0,,,11-12-2024 11:06:08,11-12-2024 11:06:09,0.350s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:09,11-12-2024 11:06:10,1.008s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Unit/Pilih Value Unit""))",Chrome 131.0.0.0,,,11-12-2024 11:06:10,11-12-2024 11:06:10,0.358s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:10,11-12-2024 11:06:11,1.014s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Dropdown Kelas""))",Chrome 131.0.0.0,,,11-12-2024 11:06:11,11-12-2024 11:06:11,0.336s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:11,11-12-2024 11:06:12,1.013s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Field Cari Kelas""))",Chrome 131.0.0.0,,,11-12-2024 11:06:12,11-12-2024 11:06:13,0.347s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:13,11-12-2024 11:06:14,1.017s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Field Cari Kelas""), ""kelas - XI IPA 11"")",Chrome 131.0.0.0,,,11-12-2024 11:06:14,11-12-2024 11:06:14,0.623s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Pilih Kelas""))",Chrome 131.0.0.0,,,11-12-2024 11:06:14,11-12-2024 11:06:15,0.327s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Field Nama/Klik Field Nama""), ""danu"")",Chrome 131.0.0.0,,,11-12-2024 11:06:15,11-12-2024 11:06:15,0.641s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Field Nama/Klik Hasil Cari Siswa""))",Chrome 131.0.0.0,,,11-12-2024 11:06:15,11-12-2024 11:06:17,1.599s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tombol Terapkan/Klik Tombol Terapkan""))",Chrome 131.0.0.0,,,11-12-2024 11:06:17,11-12-2024 11:06:17,0.484s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:17,11-12-2024 11:06:18,1.015s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Nama tagihan""))",Chrome 131.0.0.0,"Ascending
",,11-12-2024 11:06:18,11-12-2024 11:06:19,0.412s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Nama tagihan""))",Chrome 131.0.0.0,Descending,,11-12-2024 11:06:19,11-12-2024 11:06:20,0.889s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:20,11-12-2024 11:06:21,1.022s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Tipe Tagihan""))",Chrome 131.0.0.0,Non-Reguler,,11-12-2024 11:06:21,11-12-2024 11:06:21,0.394s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Tipe Tagihan""))",Chrome 131.0.0.0,Reguler,,11-12-2024 11:06:21,11-12-2024 11:06:22,0.923s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:22,11-12-2024 11:06:23,1.005s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Total Tagihan""))",Chrome 131.0.0.0,Cheapest,,11-12-2024 11:06:23,11-12-2024 11:06:23,0.402s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By Total Tagihan""))",Chrome 131.0.0.0,Most Expensive,,11-12-2024 11:06:23,11-12-2024 11:06:24,0.883s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,11-12-2024 11:06:24,11-12-2024 11:06:25,0.373s,PASSED
,,,,,,,
Test Cases/Master Tagihan/Admin Sekolah/Master Tagihan Pembayaran Per Siswa/Edit Tagihan Persiswa,Chrome 131.0.0.0,,,11-12-2024 11:06:25,11-12-2024 11:06:46,20.964s,PASSED
min = 1000000,Chrome 131.0.0.0,,,11-12-2024 11:06:25,11-12-2024 11:06:25,0.001s,PASSED
max = 15000000,Chrome 131.0.0.0,,,11-12-2024 11:06:25,11-12-2024 11:06:25,0.000s,PASSED
"randomNumber = generateRandomNumber(min, max)",Chrome 131.0.0.0,,,11-12-2024 11:06:25,11-12-2024 11:06:25,0.008s,PASSED
return ((java.lang.Math.random() * ((max - min) + 1)) as int + min),Chrome 131.0.0.0,,,11-12-2024 11:06:25,11-12-2024 11:06:25,0.056s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,11-12-2024 11:06:25,11-12-2024 11:06:26,1.079s,PASSED
"navigateToUrl(""https://school-payment.digiform.co.id/login"")",Chrome 131.0.0.0,,,11-12-2024 11:06:26,11-12-2024 11:06:26,0.389s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""), ""admin.sekolah@gmail.com"")",Chrome 131.0.0.0,,,11-12-2024 11:06:26,11-12-2024 11:06:28,1.919s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""), ""Test1234"")",Chrome 131.0.0.0,,,11-12-2024 11:06:28,11-12-2024 11:06:29,0.607s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Button Submit""))",Chrome 131.0.0.0,,,11-12-2024 11:06:29,11-12-2024 11:06:29,0.329s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:29,11-12-2024 11:06:30,1.012s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Menu Tagihan""))",Chrome 131.0.0.0,,,11-12-2024 11:06:30,11-12-2024 11:06:31,1.132s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub-Menu Tagihan Persiswa""))",Chrome 131.0.0.0,,,11-12-2024 11:06:31,11-12-2024 11:06:32,0.843s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Unit/Klik Dropdown""))",Chrome 131.0.0.0,,,11-12-2024 11:06:32,11-12-2024 11:06:33,0.599s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Unit/Pilih Value Unit""))",Chrome 131.0.0.0,,,11-12-2024 11:06:33,11-12-2024 11:06:33,0.573s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Dropdown Kelas""))",Chrome 131.0.0.0,,,11-12-2024 11:06:33,11-12-2024 11:06:34,0.315s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Field Cari Kelas""), ""kelas - XI IPA 11"")",Chrome 131.0.0.0,,,11-12-2024 11:06:34,11-12-2024 11:06:35,0.880s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Pilih Kelas""))",Chrome 131.0.0.0,,,11-12-2024 11:06:35,11-12-2024 11:06:35,0.326s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By NIS/Klik Dropdown Nama""))",Chrome 131.0.0.0,,,11-12-2024 11:06:35,11-12-2024 11:06:35,0.326s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Filter/Filter By NIS/Klik NIS""))",Chrome 131.0.0.0,,,11-12-2024 11:06:35,11-12-2024 11:06:36,0.558s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Field Nama/Klik Field Nama""), ""2024"")",Chrome 131.0.0.0,,,11-12-2024 11:06:36,11-12-2024 11:06:36,0.638s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Field Nama/Edit Tagihannya""))",Chrome 131.0.0.0,,,11-12-2024 11:06:36,11-12-2024 11:06:38,1.720s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tombol Terapkan/Klik Tombol Terapkan""))",Chrome 131.0.0.0,,,11-12-2024 11:06:38,11-12-2024 11:06:39,0.477s,PASSED
delay(2),Chrome 131.0.0.0,,,11-12-2024 11:06:39,11-12-2024 11:06:41,2.012s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Klik Tri Dots Icon""))",Chrome 131.0.0.0,,,11-12-2024 11:06:41,11-12-2024 11:06:41,0.325s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Klik Edit""))",Chrome 131.0.0.0,,,11-12-2024 11:06:41,11-12-2024 11:06:42,0.618s,PASSED
"sendKeys(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Nama Tagihan""), Keys.chord(CONTROL, ""a""))",Chrome 131.0.0.0,,,11-12-2024 11:06:42,11-12-2024 11:06:42,0.763s,PASSED
"sendKeys(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Nama Tagihan""), Keys.chord(BACK_SPACE))",Chrome 131.0.0.0,,,11-12-2024 11:06:42,11-12-2024 11:06:43,0.308s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Nama Tagihan""), ""tagihan pempek goreng"")",Chrome 131.0.0.0,,,11-12-2024 11:06:43,11-12-2024 11:06:43,0.645s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Total Tagihan""))",Chrome 131.0.0.0,,,11-12-2024 11:06:43,11-12-2024 11:06:44,0.341s,PASSED
"sendKeys(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Total Tagihan""), Keys.chord(CONTROL, ""a""))",Chrome 131.0.0.0,,,11-12-2024 11:06:44,11-12-2024 11:06:44,0.309s,PASSED
"sendKeys(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Total Tagihan""), Keys.chord(BACK_SPACE))",Chrome 131.0.0.0,,,11-12-2024 11:06:44,11-12-2024 11:06:44,0.324s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Edit Total Tagihan""), randomNumber.toString())",Chrome 131.0.0.0,,,11-12-2024 11:06:44,11-12-2024 11:06:45,0.605s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Tri Dots Icon/Edit Tagihan Persiswa/Tombol Simpan Tagihan/Tombol Simpan""))",Chrome 131.0.0.0,,,11-12-2024 11:06:45,11-12-2024 11:06:45,0.384s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,11-12-2024 11:06:45,11-12-2024 11:06:46,0.254s,PASSED
,,,,,,,
Test Cases/Master Tagihan/Admin Sekolah/Master Tagihan Pembayaran Per Siswa/Delete Tagihan Persiswa,Chrome 131.0.0.0,,,11-12-2024 11:06:46,11-12-2024 11:07:13,27.787s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,11-12-2024 11:06:46,11-12-2024 11:06:47,1.169s,PASSED
"navigateToUrl(""https://school-payment.digiform.co.id/login"")",Chrome 131.0.0.0,,,11-12-2024 11:06:47,11-12-2024 11:06:47,0.371s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""))",Chrome 131.0.0.0,,,11-12-2024 11:06:47,11-12-2024 11:06:49,1.595s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Field Email""), ""admin.sekolah@gmail.com"")",Chrome 131.0.0.0,,,11-12-2024 11:06:49,11-12-2024 11:06:50,0.688s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:50,11-12-2024 11:06:51,1.007s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""))",Chrome 131.0.0.0,,,11-12-2024 11:06:51,11-12-2024 11:06:51,0.328s,PASSED
"setText(findTestObject(""Master Data/Admin Sekolah/Login/Input Password""), ""Test1234"")",Chrome 131.0.0.0,,,11-12-2024 11:06:51,11-12-2024 11:06:52,0.640s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:52,11-12-2024 11:06:53,1.009s,PASSED
"click(findTestObject(""Master Data/Admin Sekolah/Login/Button Submit""))",Chrome 131.0.0.0,,,11-12-2024 11:06:53,11-12-2024 11:06:53,0.329s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:53,11-12-2024 11:06:54,1.013s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Menu Tagihan""))",Chrome 131.0.0.0,,,11-12-2024 11:06:54,11-12-2024 11:06:55,0.859s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:55,11-12-2024 11:06:56,1.014s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub-Menu Tagihan Persiswa""))",Chrome 131.0.0.0,,,11-12-2024 11:06:56,11-12-2024 11:06:56,0.342s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:56,11-12-2024 11:06:57,1.009s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Unit/Klik Dropdown""))",Chrome 131.0.0.0,,,11-12-2024 11:06:57,11-12-2024 11:06:57,0.343s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:57,11-12-2024 11:06:58,1.004s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Unit/Pilih Value Unit""))",Chrome 131.0.0.0,,,11-12-2024 11:06:58,11-12-2024 11:06:59,0.318s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:06:59,11-12-2024 11:07:00,1.017s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Dropdown Kelas""))",Chrome 131.0.0.0,,,11-12-2024 11:07:00,11-12-2024 11:07:00,0.300s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:07:00,11-12-2024 11:07:01,1.015s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Field Cari Kelas""))",Chrome 131.0.0.0,,,11-12-2024 11:07:01,11-12-2024 11:07:01,0.345s,PASSED
delay(1),Chrome 131.0.0.0,,,11-12-2024 11:07:01,11-12-2024 11:07:02,1.010s,PASSED
"setText(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Klik Field Cari Kelas""), ""kelas - XI IPA 11"")",Chrome 131.0.0.0,,,11-12-2024 11:07:02,11-12-2024 11:07:03,0.673s,PASSED
"click(findTestObject(""Master Tagihan/Admin Sekolah/Pembayaran Siswa/Homepage/Sub Menu Tagihan Persiswa/Dropdown Kelas/Pilih Kelas""))",Chrome 131.0.0.0,,,11-12-2024 11:07:03,11-12-2024 11:07:03,0.311s,PASSED
